STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WESF,WSF1,WSF2,WSF5,WSFG,WSFM
USW00094789,12/12/1981,New York,Queens,40,50,,,,,954,0.04,0.4,0,,43,32,,,340,,,,,,,23,,,30,
USW00094789,12/13/1981,New York,Queens,10,30,,,,,930,0,0,0,,39,29,,,10,,,,,,,13,,,16.1,
USW00094789,12/14/1981,New York,Queens,80,100,,,,,2248,0.86,1.4,0,,37,28,,,10,,,,,,,15,,,20.8,
USW00094789,12/15/1981,New York,Queens,100,100,,,,,2154,1.13,0,0,,41,36,,,30,,,,,,,23.9,,,38,
USW00094789,12/16/1981,New York,Queens,60,70,,,,,1018,0.35,1.3,1,,42,34,,,290,,,,,,,30,,,43.6,
USW00094789,12/17/1981,New York,Queens,70,90,,,,,354,0,0,0,,36,31,,,260,,,,,,,17,,,26.4,
USW00094789,12/18/1981,New York,Queens,90,100,,,,,2000,0,0,0,,37,30,,,330,,,,,,,19.9,,,24.2,
USW00094789,12/19/1981,New York,Queens,20,40,,,,,1554,0,0,0,,30,23,,,310,,,,,,,23.9,,,34.4,
USW00094789,12/20/1981,New York,Queens,0,0,,,,,912,0,0,0,,27,22,,,300,,,,,,,23,,,31.1,
USW00094789,12/21/1981,New York,Queens,60,60,,,,,148,0,0,0,,36,21,,,220,,,,,,,17.9,,,26.4,
USW00094789,12/22/1981,New York,Queens,100,100,,,,,930,0.03,0,0,,39,36,,,220,,,,,,,21,,,30,
USW00094789,12/23/1981,New York,Queens,60,70,,,,,1500,0.09,0,0,,59,39,,,260,,,,,,,31.1,,,46.1,
USW00094789,12/24/1981,New York,Queens,70,80,,,,,1418,0,0,0,,46,34,,,260,,,,,,,13,,,18.3,
USW00094789,12/25/1981,New York,Queens,70,100,,,,,400,0,0,0,,41,32,,,280,,,,,,,15,,,24.2,
USW00094789,12/26/1981,New York,Queens,80,100,,,,,2042,0.01,0,0,,43,27,,,60,,,,,,,15,,,19.5,
USW00094789,12/27/1981,New York,Queens,90,100,,,,,2142,0.29,0,0,,44,35,,,290,,,,,,,19.9,,,24.2,
USW00094789,12/28/1981,New York,Queens,40,20,,,,,336,0,0,0,,47,35,,,280,,,,,,,15,,,21.9,
USW00094789,12/29/1981,New York,Queens,60,60,,,,,1030,0,0,0,,46,34,,,310,,,,,,,25.9,,,38,
USW00094789,12/30/1981,New York,Queens,0,10,,,,,1224,0,0,0,,39,28,,,310,,,,,,,23,,,25.3,
USW00094789,12/31/1981,New York,Queens,70,100,,,,,2042,0.04,0,0,,44,25,,,120,,,,,,,15,,,21.9,
USW00094789,1/1/1982,New York,Queens,80,100,,,,,1548,0.76,0,0,,47,39,,,350,,,,,,,25.9,,,38,
USW00094789,1/2/1982,New York,Queens,20,10,,,,,300,0,0,0,,40,28,,,320,,,,,,,28,,,38,
USW00094789,1/3/1982,New York,Queens,90,100,,,,,2336,0.04,0,0,,39,27,,,90,,,,,,,14.1,,,16.1,
USW00094789,1/4/1982,New York,Queens,100,100,,,,,1200,2.04,0,0,,53,39,,,190,,,,,,,32,,,48.3,
USW00094789,1/5/1982,New York,Queens,30,30,,,,,1000,0,0,0,,49,34,,,290,,,,,,,34.9,,,51.7,
USW00094789,1/6/1982,New York,Queens,80,100,,,,,1000,0.01,0,0,,46,32,,,200,,,,,,,21.9,,,28.9,
USW00094789,1/7/1982,New York,Queens,90,90,,,,,1736,0.02,0,0,,49,33,,,350,,,,,,,23,,,30,
USW00094789,1/8/1982,New York,Queens,10,10,,,,,642,0,0,0,,33,23,,,310,,,,,,,28,,,36.7,
USW00094789,1/9/1982,New York,Queens,90,100,,,,,2024,0.04,0.5,0,,32,18,,,240,,,,,,,25.1,,,33.3,
USW00094789,1/10/1982,New York,Queens,60,80,,,,,2342,0,0,1,,18,6,,,250,,,,,,,33.1,,,43.6,
USW00094789,1/11/1982,New York,Queens,60,60,,,,,1224,0,0,0,,17,5,,,260,,,,,,,34.9,,,47.2,
USW00094789,1/12/1982,New York,Queens,20,0,,,,,612,0,0,0,,17,7,,,290,,,,,,,28,,,35.6,
USW00094789,1/13/1982,New York,Queens,100,100,,,,,1148,0.28,5.4,0,,25,15,,,30,,,,,,,23,,,34.4,
USW00094789,1/14/1982,New York,Queens,100,100,,,,,2348,0.14,4,5,,27,24,,,350,,,,,0.3,,30,,,35.6,
USW00094789,1/15/1982,New York,Queens,30,20,,,,,1118,0,0.1,10,,29,19,,,350,,,,,0.8,,30,,,38,
USW00094789,1/16/1982,New York,Queens,80,100,,,,,2154,0,0,9,,37,17,,,290,,,,,0.6,,32,,,42.5,
USW00094789,1/17/1982,New York,Queens,10,10,,,,,6,0,0,6,,22,-1,,,280,,,,,0.5,,31.1,,,40.3,
USW00094789,1/18/1982,New York,Queens,70,90,,,,,1724,0,0,6,,16,0,,,300,,,,,0.5,,21.9,,,25.3,
USW00094789,1/19/1982,New York,Queens,90,90,,,,,1142,0,0,6,,26,10,,,20,,,,,0.5,,16.1,,,26.4,
USW00094789,1/20/1982,New York,Queens,60,40,,,,,2230,0.03,0.3,5,,37,24,,,320,,,,,0.4,,17,,,21.9,
USW00094789,1/21/1982,New York,Queens,90,100,,,,,2224,0.02,0.3,3,,30,16,,,30,,,,,0.3,,19.9,,,26.4,
USW00094789,1/22/1982,New York,Queens,80,90,,,,,1006,0,0,3,,18,7,,,10,,,,,0.3,,21,,,31.1,
USW00094789,1/23/1982,New York,Queens,100,100,,,,,1600,1.24,1.9,4,,45,17,,,220,,,,,0.7,,23.9,,,33.3,
USW00094789,1/24/1982,New York,Queens,30,30,,,,,1000,0,0,2,,37,18,,,290,,,,,,,32,,,43.6,
USW00094789,1/25/1982,New York,Queens,40,60,,,,,812,0,0,1,,24,17,,,270,,,,,,,30,,,36.7,
USW00094789,1/26/1982,New York,Queens,10,0,,,,,2254,0,0,1,,29,18,,,330,,,,,,,23,,,26.4,
USW00094789,1/27/1982,New York,Queens,10,0,,,,,948,0,0,1,,27,12,,,340,,,,,,,19.9,,,30,
USW00094789,1/28/1982,New York,Queens,50,90,,,,,842,0,0,1,,36,24,,,210,,,,,,,21.9,,,27.5,
USW00094789,1/29/1982,New York,Queens,10,30,,,,,1006,0,0,1,,41,29,,,320,,,,,,,19.9,,,28.9,
USW00094789,1/30/1982,New York,Queens,70,60,,,,,1736,0,0,0,,42,26,,,200,,,,,,,16.1,,,23,
USW00094789,1/31/1982,New York,Queens,100,100,,,,,2312,0.21,0,0,,48,38,,,190,,,,,,,19.9,,,28.9,
USW00094789,2/1/1982,New York,Queens,30,10,,,,,854,0.06,0,0,,51,33,,,190,,,270,,,,32,,,46.1,
USW00094789,2/2/1982,New York,Queens,70,90,,,,,1918,0.45,0,0,,40,30,,,40,,,90,,,,16.1,,,25.3,
USW00094789,2/3/1982,New York,Queens,100,100,,,,,1648,0.9,0,0,,47,39,,,200,,,180,,,,23,,,30,
USW00094789,2/4/1982,New York,Queens,60,70,,,,,854,0,0,0,,49,33,,,330,,,315,,,,21,,,28.9,
USW00094789,2/5/1982,New York,Queens,70,100,,,,,1112,0,0,0,,38,27,,,10,,,45,,,,14.1,,,18.3,
USW00094789,2/6/1982,New York,Queens,90,100,,,,,1506,0,0,0,,39,29,,,300,,,315,,,,21.9,,,28.9,
USW00094789,2/7/1982,New York,Queens,0,0,,,,,1736,0,0,0,,33,20,,,240,,,270,,,,23.9,,,28.9,
USW00094789,2/8/1982,New York,Queens,50,60,,,,,348,0,0,0,,46,30,,,280,,,270,,,,19.9,,,32.2,
USW00094789,2/9/1982,New York,Queens,100,100,,,,,2342,0.23,0.7,1,,38,33,,,290,,,315,,,,16.1,,,20.8,
USW00094789,2/10/1982,New York,Queens,20,0,,,,,818,0,0,0,,36,23,,,340,,,315,,,,25.1,,,34.4,
USW00094789,2/11/1982,New York,Queens,50,50,,,,,248,0,0,0,,35,23,,,340,,,270,,,,16.1,,,23,
USW00094789,2/12/1982,New York,Queens,60,60,,,,,918,0,0,0,,38,28,,,290,,,360,,,,17,,,26.4,
USW00094789,2/13/1982,New York,Queens,90,100,,,,,2242,0,0,0,,33,26,,,310,,,315,,,,21.9,,,28.9,
USW00094789,2/14/1982,New York,Queens,60,90,,,,,1200,0,0,0,,40,25,,,280,,,270,,,,21,,,33.3,
USW00094789,2/15/1982,New York,Queens,70,80,,,,,1818,0,0,0,,53,32,,,250,,,225,,,,15,,,23,
USW00094789,2/16/1982,New York,Queens,90,90,,,,,1342,0.01,0,0,,57,43,,,360,,,315,,,,19.9,,,26.4,
USW00094789,2/17/1982,New York,Queens,100,100,,,,,924,0,0,0,,45,31,,,50,,,45,,,,21.9,,,28.9,
USW00094789,2/18/1982,New York,Queens,90,80,,,,,118,0,0,0,,39,29,,,50,,,45,,,,21.9,,,28.9,
USW00094789,2/19/1982,New York,Queens,100,100,,,,,2236,0.38,0,0,,37,32,,,310,,,315,,,,17.9,,,26.4,
USW00094789,2/20/1982,New York,Queens,80,60,,,,,1154,0,0,0,,47,36,,,10,,,360,,,,23.9,,,34.4,
USW00094789,2/21/1982,New York,Queens,100,100,,,,,2100,0.02,0,0,,41,37,,,10,,,360,,,,15,,,21.9,
USW00094789,2/22/1982,New York,Queens,70,90,,,,,1200,0.01,0,0,,45,35,,,350,,,360,,,,23,,,32.2,
USW00094789,2/23/1982,New York,Queens,60,80,,,,,2142,0,0,0,,48,29,,,340,,,315,,,,23,,,27.5,
USW00094789,2/24/1982,New York,Queens,80,100,,,,,924,0.02,0.1,0,,44,30,,,20,,,360,,,,23,,,30,
USW00094789,2/25/1982,New York,Queens,30,10,,,,,1424,0,0,0,,30,21,,,320,,,360,,,,25.9,,,40.3,
USW00094789,2/26/1982,New York,Queens,20,30,,,,,112,0,0,0,,36,20,,,330,,,315,,,,21,,,34.4,
USW00094789,2/27/1982,New York,Queens,70,100,,,,,936,0,0,0,,41,30,,,260,,,270,,,,17,,,23,
USW00094789,2/28/1982,New York,Queens,10,0,,,,,848,0,0,0,,43,30,,,20,,,360,,,,23,,,27.5,
USW00094789,3/1/1982,New York,Queens,60,70,,,,,1518,0,0,0,,41,26,,,140,,,135,,,,21,,,27.5,
USW00094789,3/2/1982,New York,Queens,60,70,,,,,1630,0.03,0,0,,51,35,,,280,,,270,,,,23,,,36.7,
USW00094789,3/3/1982,New York,Queens,20,0,,,,,924,0,0,0,,37,25,,,340,,,360,,,,19.9,,,25.3,
USW00094789,3/4/1982,New York,Queens,80,100,,,,,1818,0.79,0.3,0,,40,20,,,90,,,90,,,,19.9,,,28.9,
USW00094789,3/5/1982,New York,Queens,50,40,,,,,1130,0.01,0,0,,52,39,,,300,,,315,,,,25.1,,,30,
USW00094789,3/6/1982,New York,Queens,80,100,,,,,2112,0.35,0,0,,39,34,,,10,,,45,,,,19.9,,,25.3,
USW00094789,3/7/1982,New York,Queens,100,100,,,,,2330,0.57,0,0,,40,37,,,310,,,315,,,,23.9,,,34.4,
USW00094789,3/8/1982,New York,Queens,10,0,,,,,730,0,0,0,,37,28,,,310,,,315,,,,30,,,35.6,
USW00094789,3/9/1982,New York,Queens,60,90,,,,,1654,0,0,0,,42,24,,,290,,,315,,,,23.9,,,32.2,
USW00094789,3/10/1982,New York,Queens,50,60,,,,,1600,0,0,0,,37,28,,,340,,,135,,,,14.1,,,18.3,
USW00094789,3/11/1982,New York,Queens,90,100,,,,,1806,0,0,0,,48,36,,,180,,,180,,,,23,,,28.9,
USW00094789,3/12/1982,New York,Queens,60,70,,,,,1336,0.13,0,0,,60,43,,,310,,,315,,,,23,,,28.9,
USW00094789,3/13/1982,New York,Queens,60,90,,,,,1224,0.02,0,0,,52,35,,,180,,,180,,,,25.1,,,33.3,
USW00094789,3/14/1982,New York,Queens,10,10,,,,,1000,0,0,0,,59,44,,,300,,,315,,,,32,,,42.5,
USW00094789,3/15/1982,New York,Queens,90,100,,,,,24,0,0,0,,47,39,,,330,,,315,,,,19.9,,,28.9,
USW00094789,3/16/1982,New York,Queens,90,90,,,,,1342,0.16,0,0,,47,37,,,140,,,135,,,,15,,,20.8,
USW00094789,3/17/1982,New York,Queens,100,100,,,,,1948,0.1,0,0,,40,36,,,50,,,45,,,,17,,,20.8,
USW00094789,3/18/1982,New York,Queens,20,0,,,,,1954,0,0,0,,49,35,,,210,,,180,,,,17.9,,,26.4,
USW00094789,3/19/1982,New York,Queens,80,80,,,,,912,0,0,0,,53,40,,,360,,,360,,,,17.9,,,31.1,
USW00094789,3/20/1982,New York,Queens,60,50,,,,,1924,0,0,0,,50,38,,,200,,,180,,,,15,,,20.8,
USW00094789,3/21/1982,New York,Queens,90,100,,,,,2354,0.11,0,0,,46,41,,,150,,,315,,,,16.1,,,30,
USW00094789,3/22/1982,New York,Queens,30,40,,,,,606,0,0,0,,55,42,,,330,,,315,,,,28,,,38,
USW00094789,3/23/1982,New York,Queens,10,10,,,,,954,0,0,0,,53,37,,,290,,,315,,,,23,,,33.3,
USW00094789,3/24/1982,New York,Queens,10,20,,,,,1406,0,0,0,,50,37,,,130,,,135,,,,15,,,21.9,
USW00094789,3/25/1982,New York,Queens,60,70,,,,,2324,0,0,0,,55,35,,,80,,,90,,,,15,,,19.5,
USW00094789,3/26/1982,New York,Queens,60,80,,,,,1624,0.01,0,0,,50,36,,,270,,,270,,,,28,,,40.3,
USW00094789,3/27/1982,New York,Queens,20,30,,,,,1048,0,0,0,,38,26,,,300,,,315,,,,29.1,,,38,
USW00094789,3/28/1982,New York,Queens,0,0,,,,,1142,0,0,0,,43,22,,,310,,,315,,,,25.9,,,35.6,
USW00094789,3/29/1982,New York,Queens,10,30,,,,,1724,0,0,0,,53,33,,,190,,,180,,,,21,,,27.5,
USW00094789,3/30/1982,New York,Queens,50,90,,,,,1730,0,0,0,,48,35,,,180,,,180,,,,21,,,27.5,
USW00094789,3/31/1982,New York,Queens,80,100,,,,,1848,0.33,0,0,,55,42,,,190,,,180,,,,32,,,38,
USW00094789,4/1/1982,New York,Queens,10,20,,,,,1224,0,0,0,,66,47,,,290,,,270,,,,44.1,,,60.8,
USW00094789,4/2/1982,New York,Queens,10,10,,,,,36,0,0,0,,55,37,,,310,,,315,,,,29.1,,,48.3,
USW00094789,4/3/1982,New York,Queens,80,100,,,,,1612,1.3,0,0,,57,37,,,160,,,180,,,,38.9,,,51.7,
USW00094789,4/4/1982,New York,Queens,80,90,,,,,1412,0,0,0,,54,33,,,290,,,270,,,,36.9,,,50.6,
USW00094789,4/5/1982,New York,Queens,30,20,,,,,124,0,0,0,,48,29,,,320,,,315,,,,34.9,,,49.4,
USW00094789,4/6/1982,New York,Queens,100,100,,,,,2154,0.88,8,1,,41,20,,,320,,,360,,0.6,,36.9,,,48.3,
USW00094789,4/7/1982,New York,Queens,60,70,,,,,1712,0,0,8,,30,20,,,340,,,315,,1.5,,34.9,,,48.3,
USW00094789,4/8/1982,New York,Queens,10,0,,,,,18,0,0,6,,43,26,,,330,,,360,,1.1,,29.1,,,41.4,
USW00094789,4/9/1982,New York,Queens,80,100,,,,,2242,0.02,0.2,2,,40,32,,,270,,,270,,,,21,,,24.2,
USW00094789,4/10/1982,New York,Queens,10,20,,,,,1830,0,0,0,,53,33,,,230,,,225,,,,21,,,31.1,
USW00094789,4/11/1982,New York,Queens,60,80,,,,,2142,0,0,0,,52,38,,,320,,,315,,,,23.9,,,27.5,
USW00094789,4/12/1982,New York,Queens,20,20,,,,,1212,0,0,0,,55,38,,,300,,,270,,,,23,,,31.1,
USW00094789,4/13/1982,New York,Queens,90,90,,,,,2254,0.06,0,0,,55,40,,,320,,,315,,,,25.1,,,33.3,
USW00094789,4/14/1982,New York,Queens,0,10,,,,,306,0,0,0,,62,42,,,320,,,315,,,,25.1,,,33.3,
USW00094789,4/15/1982,New York,Queens,10,20,,,,,1036,0,0,0,,53,39,,,120,,,135,,,,17,,,24.2,
USW00094789,4/16/1982,New York,Queens,60,70,,,,,1624,0,0,0,,60,41,,,180,,,180,,,,23,,,30,
USW00094789,4/17/1982,New York,Queens,90,80,,,,,2148,0.42,0,0,,60,50,,,180,,,180,,,,32,,,44.7,
USW00094789,4/18/1982,New York,Queens,20,10,,,,,730,0.25,0,0,,66,51,,,310,,,315,,,,28,,,38,
USW00094789,4/19/1982,New York,Queens,10,0,,,,,1930,0,0,0,,57,47,,,180,,,180,,,,23,,,34.4,
USW00094789,4/20/1982,New York,Queens,70,80,,,,,1512,0,0,0,,61,45,,,170,,,180,,,,25.1,,,32.2,
USW00094789,4/21/1982,New York,Queens,70,80,,,,,1654,0,0,0,,69,48,,,350,,,270,,,,25.1,,,30,
USW00094789,4/22/1982,New York,Queens,20,30,,,,,1612,0,0,0,,60,41,,,280,,,315,,,,25.9,,,35.6,
USW00094789,4/23/1982,New York,Queens,0,0,,,,,1712,0,0,0,,68,40,,,270,,,270,,,,19.9,,,28.9,
USW00094789,4/24/1982,New York,Queens,0,0,,,,,1318,0,0,0,,72,54,,,180,,,225,,,,19.9,,,27.5,
USW00094789,4/25/1982,New York,Queens,30,30,,,,,1806,0,0,0,,67,52,,,180,,,180,,,,23,,,32.2,
USW00094789,4/26/1982,New York,Queens,100,100,,,,,2200,1.06,0,0,,57,52,,,180,,,180,,,,25.1,,,32.2,
USW00094789,4/27/1982,New York,Queens,100,100,,,,,2242,0.34,0,0,,72,52,,,360,,,360,,,,28,,,36.7,
USW00094789,4/28/1982,New York,Queens,70,90,,,,,524,0.07,0,0,,56,44,,,10,,,360,,,,28,,,34.4,
USW00094789,4/29/1982,New York,Queens,10,0,,,,,1442,0,0,0,,67,45,,,20,,,360,,,,19.9,,,25.3,
USW00094789,4/30/1982,New York,Queens,10,10,,,,,1224,0,0,0,,72,50,,,330,,,270,,,,17.9,,,25.3,
USW00094789,5/1/1982,New York,Queens,50,70,,,,,1512,0,0,0,,79,55,,,270,,,270,,,,19.9,,,36.7,
USW00094789,5/2/1982,New York,Queens,20,20,,,,,1600,0,0,0,,73,56,,,200,,,180,,,,19.9,,,25.3,
USW00094789,5/3/1982,New York,Queens,50,50,,,,,1630,0,0,0,,71,53,,,200,,,180,,,,21,,,31.1,
USW00094789,5/4/1982,New York,Queens,50,40,,,,,106,0,0,0,,71,53,,,290,,,270,,,,21.9,,,31.1,
USW00094789,5/5/1982,New York,Queens,0,0,,,,,1048,0,0,0,,68,50,,,200,,,360,,,,17,,,25.3,
USW00094789,5/6/1982,New York,Queens,70,70,,,,,1236,0,0,0,,73,53,,,240,,,225,,,,16.1,,,19.5,
USW00094789,5/7/1982,New York,Queens,80,80,,,,,1030,0,0,0,,67,52,,,130,,,135,,,,17.9,,,21.9,
USW00094789,5/8/1982,New York,Queens,90,90,,,,,1836,0,0,0,,61,51,,,140,,,270,,,,15,,,18.3,
USW00094789,5/9/1982,New York,Queens,90,90,,,,,2124,0,0,0,,69,55,,,360,,,360,,,,28,,,34.4,
USW00094789,5/10/1982,New York,Queens,20,10,,,,,300,0,0,0,,72,55,,,360,,,360,,,,28,,,42.5,
USW00094789,5/11/1982,New York,Queens,20,20,,,,,800,0,0,0,,73,51,,,360,,,360,,,,19.9,,,27.5,
USW00094789,5/12/1982,New York,Queens,70,70,,,,,2012,0.35,0,0,,60,52,,,160,,,180,,,,14.1,,,23,
USW00094789,5/13/1982,New York,Queens,70,70,,,,,1724,0.05,0,0,,63,54,,,180,,,180,,,,17,,,24.2,
USW00094789,5/14/1982,New York,Queens,40,40,,,,,1030,0,0,0,,69,55,,,40,,,360,,,,17,,,26.4,
USW00094789,5/15/1982,New York,Queens,10,10,,,,,0,0,0,0,,68,51,,,10,,,360,,,,16.1,,,20.8,
USW00094789,5/16/1982,New York,Queens,40,30,,,,,1400,0,0,0,,70,52,,,190,,,180,,,,16.1,,,18.3,
USW00094789,5/17/1982,New York,Queens,50,60,,,,,1612,0,0,0,,76,60,,,190,,,180,,,,15,,,19.5,
USW00094789,5/18/1982,New York,Queens,70,60,,,,,2030,0,0,0,,69,56,,,180,,,180,,,,17.9,,,20.8,
USW00094789,5/19/1982,New York,Queens,100,100,,,,,1648,0,0,0,,69,60,,,190,,,180,,,,21,,,28.9,
USW00094789,5/20/1982,New York,Queens,90,90,,,,,1842,0.39,0,0,,82,62,,,280,,,225,,,,23,,,35.6,
USW00094789,5/21/1982,New York,Queens,70,80,,,,,1206,0,0,0,,70,54,,,30,,,135,,,,15,,,19.5,
USW00094789,5/22/1982,New York,Queens,80,90,,,,,1124,0.01,0,0,,61,51,,,90,,,90,,,,16.1,,,23,
USW00094789,5/23/1982,New York,Queens,100,100,,,,,818,0.43,0,0,,56,50,,,90,,,90,,,,23,,,34.4,
USW00094789,5/24/1982,New York,Queens,100,100,,,,,206,0.25,0,0,,59,50,,,40,,,45,,,,14.1,,,18.3,
USW00094789,5/25/1982,New York,Queens,70,70,,,,,1806,0.47,0,0,,67,55,,,190,,,180,,,,12.1,,,16.1,
USW00094789,5/26/1982,New York,Queens,10,10,,,,,2018,0,0,0,,73,55,,,200,,,180,,,,17,,,23,
USW00094789,5/27/1982,New York,Queens,60,70,,,,,1642,0,0,0,,74,59,,,180,,,180,,,,16.1,,,20.8,
USW00094789,5/28/1982,New York,Queens,100,100,,,,,836,0.54,0,0,,65,59,,,90,,,90,,,,16.1,,,21.9,
USW00094789,5/29/1982,New York,Queens,80,80,,,,,448,0.94,0,0,,74,60,,,280,,,270,,,,19.9,,,23,
USW00094789,5/30/1982,New York,Queens,80,90,,,,,1354,0,0,0,,70,60,,,160,,,180,,,,15,,,17.2,
USW00094789,5/31/1982,New York,Queens,100,100,,,,,600,0,0,0,,63,58,,,100,,,90,,,,14.1,,,18.3,
USW00094789,6/1/1982,New York,Queens,100,100,,,,,1524,0.31,0,0,,65,58,,,90,,,90,,,,15,,,17.2,
USW00094789,6/2/1982,New York,Queens,30,20,,,,,1348,0.06,0,0,,80,60,,,320,,,315,,,,25.1,,,30,
USW00094789,6/3/1982,New York,Queens,70,80,,,,,1300,0,0,0,,73,59,,,140,,,135,,,,15,,,20.8,
USW00094789,6/4/1982,New York,Queens,100,90,,,,,1236,0.04,0,0,,72,60,,,50,,,90,,,,17.9,,,27.5,
USW00094789,6/5/1982,New York,Queens,100,100,,,,,742,0.69,0,0,,67,59,,,30,,,45,,,,21,,,24.2,
USW00094789,6/6/1982,New York,Queens,100,100,,,,,1900,0.64,0,0,,62,55,,,10,,,45,,,,17,,,25.3,
USW00094789,6/7/1982,New York,Queens,100,100,,,,,1154,0.07,0,0,,61,55,,,30,,,45,,,,28,,,36.7,
USW00094789,6/8/1982,New York,Queens,70,80,,,,,1100,0,0,0,,73,55,,,360,,,360,,,,17,,,23,
USW00094789,6/9/1982,New York,Queens,0,0,,,,,1242,0,0,0,,80,57,,,40,,,45,,,,16.1,,,28.9,
USW00094789,6/10/1982,New York,Queens,70,90,,,,,542,0,0,0,,79,59,,,280,,,270,,,,14.1,,,23,
USW00094789,6/11/1982,New York,Queens,100,90,,,,,1306,0,0,0,,67,57,,,160,,,180,,,,12.1,,,16.1,
USW00094789,6/12/1982,New York,Queens,90,90,,,,,1154,0,0,0,,60,52,,,130,,,90,,,,14.1,,,19.5,
USW00094789,6/13/1982,New York,Queens,100,100,,,,,1942,1.9,0,0,,55,52,,,80,,,90,,,,21,,,27.5,
USW00094789,6/14/1982,New York,Queens,70,80,,,,,606,0.05,0,0,,71,54,,,10,,,360,,,,16.1,,,21.9,
USW00094789,6/15/1982,New York,Queens,40,60,,,,,1930,0,0,0,,75,56,,,190,,,180,,,,19.9,,,27.5,
USW00094789,6/16/1982,New York,Queens,90,90,,,,,1806,0.53,0,0,,78,65,,,270,,,270,,,,25.1,,,33.3,
USW00094789,6/17/1982,New York,Queens,90,80,,,,,918,0.07,0,0,,82,66,,,270,,,270,,,,21.9,,,28.9,
USW00094789,6/18/1982,New York,Queens,100,90,,,,,1412,0,0,0,,80,65,,,160,,,180,,,,14.1,,,17.2,
USW00094789,6/19/1982,New York,Queens,80,90,,,,,2224,0.01,0,0,,72,63,,,20,,,225,,,,14.1,,,18.3,
USW00094789,6/20/1982,New York,Queens,20,10,,,,,1412,0,0,0,,76,66,,,280,,,315,,,,21,,,28.9,
USW00094789,6/21/1982,New York,Queens,60,60,,,,,1424,0,0,0,,80,62,,,180,,,225,,,,17.9,,,27.5,
USW00094789,6/22/1982,New York,Queens,70,70,,,,,2348,0,0,0,,76,64,,,320,,,315,,,,23,,,32.2,
USW00094789,6/23/1982,New York,Queens,40,30,,,,,1524,0.09,0,0,,77,61,,,320,,,270,,,,23,,,26.4,
USW00094789,6/24/1982,New York,Queens,20,30,,,,,1606,0,0,0,,77,64,,,210,,,225,,,,16.1,,,24.2,
USW00094789,6/25/1982,New York,Queens,20,20,,,,,1812,0,0,0,,75,61,,,180,,,180,,,,21,,,28.9,
USW00094789,6/26/1982,New York,Queens,80,90,,,,,1524,0,0,0,,77,66,,,190,,,180,,,,16.1,,,20.8,
USW00094789,6/27/1982,New York,Queens,90,80,,,,,1218,0,0,0,,77,64,,,130,,,90,,,,16.1,,,20.8,
USW00094789,6/28/1982,New York,Queens,90,80,,,,,1548,0,0,0,,77,64,,,190,,,180,,,,14.1,,,18.3,
USW00094789,6/29/1982,New York,Queens,90,100,,,,,1754,0.62,0,0,,71,68,,,200,,,180,,,,19.9,,,26.4,
USW00094789,6/30/1982,New York,Queens,40,50,,,,,854,0,0,0,,82,68,,,330,,,315,,,,21,,,26.4,
USW00094789,7/1/1982,New York,Queens,0,0,,,,,1606,0,0,0,,78,64,,,330,,,270,,,,21,,,33.3,
USW00094789,7/2/1982,New York,Queens,50,50,,,,,1630,0,0,0,,74,58,,,180,,,180,,,,21,,,26.4,
USW00094789,7/3/1982,New York,Queens,90,100,,,,,1142,0.27,0,0,,73,61,,,230,,,225,,,,17.9,,,31.1,
USW00094789,7/4/1982,New York,Queens,20,20,,,,,1106,0,0,0,,76,60,,,350,,,360,,,,16.1,,,21.9,
USW00094789,7/5/1982,New York,Queens,20,20,,,,,1742,0,0,0,,74,63,,,180,,,180,,,,17.9,,,24.2,
USW00094789,7/6/1982,New York,Queens,20,30,,,,,2024,0,0,0,,75,61,,,160,,,180,,,,19.9,,,30,
USW00094789,7/7/1982,New York,Queens,20,40,,,,,1730,0,0,0,,76,63,,,200,,,180,,,,19.9,,,27.5,
USW00094789,7/8/1982,New York,Queens,40,30,,,,,1524,0,0,0,,87,69,,,200,,,180,,,,14.1,,,21.9,
USW00094789,7/9/1982,New York,Queens,50,60,,,,,1536,0.11,0,0,,87,71,,,180,,,180,,,,14.1,,,18.3,
USW00094789,7/10/1982,New York,Queens,30,30,,,,,1742,0,0,0,,86,68,,,180,,,180,,,,17.9,,,20.8,
USW00094789,7/11/1982,New York,Queens,100,100,,,,,1536,0,0,0,,79,70,,,130,,,135,,,,15,,,19.5,
USW00094789,7/12/1982,New York,Queens,80,90,,,,,,0.01,0,0,,83,72,,,170,,,,,,,13,,,,
USW00094789,7/13/1982,New York,Queens,30,20,,,,,1836,0,0,0,,88,72,,,170,,,180,,,,15,,,21.9,
USW00094789,7/14/1982,New York,Queens,80,90,,,,,1706,0,0,0,,87,70,,,150,,,135,,,,13,,,15,
USW00094789,7/15/1982,New York,Queens,50,40,,,,,1400,0,0,0,,84,71,,,130,,,135,,,,12.1,,,18.3,
USW00094789,7/16/1982,New York,Queens,40,40,,,,,1648,0,0,0,,83,74,,,190,,,180,,,,16.1,,,19.5,
USW00094789,7/17/1982,New York,Queens,20,20,,,,,1906,0,0,0,,87,74,,,180,,,180,,,,21.9,,,28.9,
